,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,PAY_5,PAY_6,Previous_payments,Target
2171,230000.0,1,1,1,34,0,0,0,0,0,17080.0,0
2172,50000.0,1,2,1,53,0,0,0,0,0,6546.0,0
2173,270000.0,1,1,2,36,-2,-2,-2,-2,-2,8407.0,0
2174,440000.0,2,2,2,29,0,0,0,0,0,61822.0,0
2175,340000.0,1,1,1,53,-1,-1,-2,-2,-1,15956.0,0
2176,320000.0,1,2,2,35,0,0,0,0,0,15100.0,0
2177,500000.0,2,2,2,36,-1,-1,0,0,0,37104.0,0
2178,30000.0,2,2,1,33,-1,-1,0,0,0,37457.0,0
2179,120000.0,2,3,2,55,0,0,0,0,0,17319.0,0
2180,310000.0,1,1,2,37,0,0,0,0,0,4117.0,0
2181,110000.0,2,3,2,31,0,-1,-1,-1,-2,7687.0,0
2182,400000.0,1,2,2,31,0,0,0,0,0,44500.0,0
2183,150000.0,2,1,1,55,-1,-1,-2,-2,-2,7620.0,0
2184,50000.0,1,1,1,42,0,0,-2,-2,-2,5000.0,0
2185,270000.0,1,2,1,27,0,0,0,0,0,5648.0,0
2186,30000.0,2,3,1,39,0,0,0,-1,0,24005.0,1
2187,30000.0,1,1,1,57,0,0,3,2,0,7843.0,1
2188,20000.0,1,2,2,24,0,-1,-1,-1,-1,5344.0,0
2189,50000.0,2,2,2,22,0,0,0,0,0,5866.0,0
2190,100000.0,1,2,1,50,0,0,0,0,0,85302.0,0
2191,200000.0,2,1,2,29,1,-2,-1,-1,-1,22823.0,0
2192,500000.0,1,1,1,38,0,0,0,0,0,77322.0,0
2193,190000.0,1,2,1,43,0,0,0,0,0,71000.0,0
2194,130000.0,1,2,1,47,-1,-1,-1,-1,-2,31405.0,0
2195,50000.0,1,2,2,23,0,0,0,-1,-1,4572.0,0
2196,10000.0,1,3,2,22,0,0,0,0,0,5400.0,0
2197,1000000.0,2,1,1,47,0,0,-1,0,0,1147803.0,0
2198,150000.0,2,3,1,35,-1,-1,-1,-1,-1,73942.0,0
2199,20000.0,1,2,1,37,0,0,-1,-2,-1,39066.0,1
2200,140000.0,2,1,2,30,2,-1,-1,-1,-1,17104.0,1
2201,210000.0,2,1,1,45,-2,-2,-2,-2,-2,2200.0,0
2202,360000.0,1,3,1,53,0,0,0,0,0,6822.0,0
2203,60000.0,1,1,2,30,0,0,0,2,2,21820.0,0
2204,30000.0,1,2,1,33,0,0,0,0,0,10600.0,0
2205,140000.0,2,2,1,37,0,0,0,0,0,15000.0,0
2206,20000.0,2,1,2,21,0,0,0,0,-1,8684.0,0
2207,120000.0,2,2,2,32,0,0,0,0,2,14508.0,1
2208,80000.0,1,1,1,45,1,-2,-1,-1,-1,2780.0,0
2209,50000.0,2,2,1,41,0,0,0,0,0,7600.0,0
2210,360000.0,2,1,2,27,1,-2,-1,-1,-1,4250.0,0
2211,500000.0,1,1,2,30,0,0,0,0,0,190152.0,0
2212,10000.0,1,2,2,21,0,0,0,0,0,3317.0,0
2213,210000.0,1,2,2,25,0,0,-1,0,0,138271.0,0
2214,50000.0,1,3,2,41,0,0,0,0,0,6991.0,0
2215,200000.0,2,1,1,38,-1,2,-1,-1,-1,34118.0,0
2216,300000.0,2,1,2,36,-1,-1,-2,-2,-2,890.0,0
2217,110000.0,1,2,2,24,0,0,0,0,0,14143.0,1
2218,50000.0,1,2,2,58,4,3,2,2,2,2993.0,1
2219,340000.0,2,1,1,41,-1,2,-1,2,-1,47135.0,1
2220,50000.0,2,2,1,32,-1,-1,-2,-2,-2,699.0,1
2221,110000.0,1,3,2,63,1,2,0,0,0,8827.0,0
2222,600000.0,1,3,1,38,0,0,0,0,0,71037.0,0
2223,160000.0,1,1,2,32,-1,-1,-1,0,0,3926.0,0
2224,450000.0,1,1,1,38,-1,-1,-1,-1,-1,113027.0,0
2225,60000.0,1,1,2,31,1,-1,0,0,0,43380.0,1
2226,310000.0,1,1,1,43,0,0,0,2,0,71736.0,1
2227,20000.0,2,2,1,24,-1,0,-1,-1,-1,23176.0,0
2228,60000.0,2,2,2,29,0,0,0,0,0,11938.0,0
2229,170000.0,2,2,1,38,-1,-1,0,0,-2,38440.0,0
2230,190000.0,2,1,1,50,1,-1,-1,-1,-2,18651.0,0
2231,230000.0,2,1,2,49,2,2,-1,-1,-1,6135.0,1
2232,80000.0,2,1,2,25,-2,-2,-1,-1,-1,22225.0,0
2233,120000.0,2,3,1,50,0,0,0,0,2,21496.0,0
2234,20000.0,1,2,2,30,1,2,2,0,0,6023.0,0
2235,140000.0,2,2,1,26,0,0,0,0,-1,47547.0,0
2236,50000.0,1,2,2,24,0,0,0,0,0,5913.0,0
2237,180000.0,2,1,1,35,0,0,0,0,0,27200.0,0
2238,150000.0,2,3,1,50,-1,-1,-1,-1,-1,11009.0,0
2239,300000.0,2,1,2,35,0,0,0,0,0,56922.0,0
2240,380000.0,2,1,1,45,-1,-1,-1,-2,-1,291343.0,0
2241,90000.0,2,3,2,27,2,0,0,0,0,10893.0,1
2242,10000.0,2,2,2,22,1,2,2,0,0,3400.0,0
2243,90000.0,2,3,2,28,2,0,0,2,0,15608.0,1
2244,240000.0,1,1,1,34,-1,-1,-1,-1,0,189659.0,0
2245,180000.0,2,3,1,32,-1,-1,-1,-1,0,8926.0,0
2246,140000.0,1,1,2,32,0,0,0,0,0,17698.0,0
2247,280000.0,1,2,1,36,1,2,2,0,0,42100.0,1
2248,120000.0,2,1,2,30,-1,-1,-1,-1,-1,3787.0,1
2249,550000.0,2,2,1,32,0,0,0,0,0,395689.0,1
2250,170000.0,2,2,2,30,0,0,0,0,2,26000.0,0
2251,50000.0,2,2,1,36,2,2,0,0,2,6015.0,0
2252,140000.0,2,2,1,35,0,0,0,0,0,121996.0,0
2253,10000.0,1,3,2,48,0,0,0,0,0,2584.0,0
2254,240000.0,2,3,1,32,-1,-1,-1,-1,0,30639.0,0
2255,30000.0,2,2,2,24,2,2,0,0,0,6600.0,0
2256,30000.0,2,2,2,25,1,2,2,2,2,4651.0,1
2257,200000.0,2,2,2,36,0,0,0,0,0,14698.0,0
2258,140000.0,2,2,2,33,0,0,0,0,0,21900.0,0
2259,200000.0,2,3,2,28,1,-2,-1,-1,-1,20769.0,0
2260,80000.0,2,2,2,37,0,0,0,0,0,6615.0,0
2261,100000.0,1,3,2,30,0,0,0,0,0,12183.0,1
2262,220000.0,1,2,2,26,2,2,2,2,0,238424.0,0
2263,80000.0,2,2,2,25,0,0,0,0,0,46700.0,0
2264,350000.0,2,1,2,27,0,0,0,0,0,56561.0,0
2265,50000.0,2,2,2,26,0,0,0,-2,-2,3900.0,1
2266,360000.0,1,2,1,39,0,0,0,0,0,110527.0,0
2267,230000.0,2,2,1,33,0,0,-1,0,0,184400.0,0
2268,30000.0,1,2,1,39,2,2,2,2,0,9000.0,1
2269,70000.0,2,2,2,24,0,0,2,2,2,15408.0,0
2270,70000.0,2,2,2,23,-1,0,0,0,0,24789.0,0
2271,150000.0,2,1,1,44,1,-2,-1,-2,-2,1512.0,0
2272,360000.0,1,1,2,35,-1,-1,-1,2,0,25984.0,0
2273,210000.0,2,2,1,56,1,-2,-2,-2,-1,64182.0,0
2274,50000.0,1,2,2,29,0,0,0,0,-2,5000.0,0
2275,180000.0,2,2,2,48,-1,2,-1,-1,-1,22234.0,0
2276,210000.0,1,1,1,40,-1,-1,-1,-1,-1,109450.0,0
2277,160000.0,2,3,1,53,-1,-1,-1,-1,-1,22413.0,0
2278,50000.0,2,3,1,37,2,0,0,0,0,15868.0,1
2279,200000.0,2,2,1,35,1,-2,-2,-2,-1,688.0,0
2280,20000.0,2,2,2,41,0,0,0,0,0,12500.0,0
2281,500000.0,1,3,1,56,0,0,0,0,0,29500.0,0
2282,90000.0,2,3,1,49,0,0,0,0,0,19825.0,0
2283,70000.0,2,1,2,29,0,0,2,0,0,12559.0,0
2284,50000.0,2,3,1,49,0,0,-1,-1,-1,51090.0,1
2285,180000.0,1,1,1,37,-1,0,0,0,0,37454.0,0
2286,50000.0,1,2,2,27,1,3,2,0,0,28000.0,0
2287,230000.0,2,2,2,33,0,0,0,0,0,47150.0,0
2288,70000.0,1,2,2,28,1,2,0,0,0,10681.0,0
2289,30000.0,1,3,2,39,0,0,0,0,0,8628.0,1
2290,10000.0,1,3,3,54,1,2,0,0,0,3062.0,0
2291,90000.0,1,3,1,35,1,-1,2,-1,2,1750.0,0
2292,80000.0,2,3,1,43,2,2,3,2,3,14700.0,1
2293,360000.0,2,1,1,46,1,-1,2,-1,-1,77305.0,0
2294,150000.0,2,1,2,29,-1,2,-1,2,-1,1991.0,1
2295,200000.0,2,1,1,32,1,2,-2,-2,-2,0.0,0
2296,300000.0,2,3,2,38,0,0,0,-1,-1,60891.0,0
2297,500000.0,1,1,1,37,-2,-2,-2,-2,-2,0.0,1
2298,210000.0,1,1,2,27,-1,0,0,0,0,23500.0,0
2299,80000.0,2,2,2,33,0,-1,0,-1,-1,4770.0,0
2300,200000.0,2,1,1,44,2,0,0,0,0,28215.0,0
2301,230000.0,2,1,1,30,-1,-1,0,0,0,55761.0,1
2302,60000.0,2,1,1,29,0,0,3,2,2,18803.0,0
2303,180000.0,1,2,2,32,1,2,0,0,0,33500.0,1
2304,80000.0,1,2,1,26,0,0,0,0,0,10785.0,0
2305,220000.0,2,1,1,44,-2,-2,-2,-2,-2,0.0,0
2306,30000.0,2,2,1,26,0,0,-1,2,-1,10573.0,0
2307,30000.0,2,1,2,30,1,-2,-1,-1,-1,19737.0,0
2308,30000.0,1,2,2,25,0,0,0,0,0,10000.0,0
2309,150000.0,1,2,1,40,0,0,0,0,0,14422.0,0
2310,30000.0,2,2,1,47,1,2,0,0,0,5720.0,0
2311,180000.0,1,2,2,26,0,0,0,0,0,24500.0,0
2312,30000.0,1,1,2,56,2,0,0,0,0,7475.0,0
2313,240000.0,2,1,2,28,0,0,0,0,0,45040.0,0
2314,120000.0,2,2,2,31,0,0,0,0,0,13483.0,0
2315,150000.0,2,3,1,43,0,0,0,0,-2,6000.0,0
2316,180000.0,2,1,1,47,1,-2,-1,-1,-2,3569.0,0
2317,50000.0,1,2,1,46,0,0,0,0,0,7600.0,0
2318,360000.0,2,1,2,26,1,-2,-1,-1,-2,3200.0,1
2319,30000.0,2,3,3,60,-1,-1,-2,-1,-1,19510.0,0
2320,50000.0,1,2,1,24,-1,-1,0,0,0,24501.0,0
2321,30000.0,2,2,1,39,-1,3,0,-1,3,2057.0,0
2322,50000.0,2,1,2,53,0,0,0,0,0,9750.0,0
2323,90000.0,1,2,2,30,0,0,-2,-2,-2,89000.0,0
2324,200000.0,2,2,2,39,7,6,4,3,2,3178.0,1
2325,50000.0,1,3,2,52,0,0,0,0,0,33627.0,0
2326,80000.0,2,2,2,40,0,0,0,0,0,31000.0,0
2327,50000.0,2,2,2,41,0,0,-2,-2,-2,2025.0,0
2328,200000.0,2,2,2,23,-1,-1,-1,-2,-1,56585.0,0
2329,90000.0,2,2,1,36,0,0,0,0,0,14600.0,0
2330,240000.0,1,1,2,28,0,0,0,0,0,39500.0,0
2331,90000.0,2,1,2,29,-2,-2,-2,-2,-2,17579.0,1
2332,10000.0,1,1,2,23,2,2,2,-2,-1,3425.0,0
2333,210000.0,2,1,1,38,-1,-1,2,-1,-1,29466.0,0
2334,140000.0,2,2,2,26,0,0,0,-1,-1,7080.0,0
2335,50000.0,2,1,1,29,0,0,0,0,0,10815.0,0
2336,50000.0,2,2,1,28,0,0,0,0,0,36157.0,1
2337,230000.0,2,3,1,45,-1,-1,-1,0,-1,26093.0,0
2338,150000.0,2,2,2,27,-1,-1,-1,0,0,31722.0,0
2339,240000.0,1,2,1,36,0,0,0,0,0,166521.0,0
2340,80000.0,1,2,2,25,1,2,2,0,0,9058.0,0
2341,140000.0,2,3,2,33,1,-2,-1,-1,-1,14474.0,0
2342,290000.0,1,2,1,50,0,0,0,0,0,26459.0,0
2343,80000.0,1,4,1,29,0,0,0,0,0,16173.0,0
2344,400000.0,1,2,1,34,0,0,0,0,0,65137.0,0
2345,20000.0,1,3,3,46,0,0,0,-1,-1,24288.0,0
2346,360000.0,1,1,2,30,-1,-1,-1,-1,-1,4083.0,0
2347,260000.0,2,2,2,25,0,0,0,-1,0,23497.0,1
2348,30000.0,1,1,2,28,1,2,0,0,0,4255.0,0
2349,130000.0,1,2,2,27,0,0,0,-1,0,93425.0,1
2350,490000.0,1,1,1,41,0,0,0,0,0,23600.0,0
2351,580000.0,1,1,1,42,0,0,0,0,0,49431.0,0
2352,20000.0,1,2,1,34,0,0,0,0,0,6800.0,1
2353,180000.0,2,1,2,32,0,-1,0,0,-1,20409.0,0
2354,90000.0,2,1,2,26,-1,-1,-1,-1,-1,14800.0,0
2355,90000.0,1,2,2,25,0,-1,0,-1,-1,91196.0,0
2356,440000.0,2,1,1,54,2,0,0,0,0,44522.0,1
2357,280000.0,2,2,1,52,0,0,0,0,0,9531.0,0
2358,230000.0,1,1,2,29,0,0,0,0,0,23417.0,0
2359,300000.0,1,2,2,35,0,0,0,0,0,64825.0,0
2360,20000.0,2,2,1,41,-1,2,-1,0,0,11909.0,0
2361,80000.0,2,2,2,26,0,0,-1,0,0,19203.0,0
2362,20000.0,1,2,2,24,8,7,5,4,3,0.0,0
2363,220000.0,1,1,2,34,-1,-1,-2,-2,-2,3431.0,1
2364,210000.0,2,2,1,44,0,0,0,0,0,29509.0,0
2365,130000.0,1,3,2,49,2,0,0,0,0,9929.0,1
2366,400000.0,1,1,1,66,0,0,0,0,0,48500.0,0
2367,120000.0,2,1,2,25,-1,-1,-1,-1,-1,30754.0,0
2368,460000.0,2,2,1,33,0,0,0,0,0,9464.0,0
2369,230000.0,2,1,1,42,-1,-1,-1,-1,-1,15868.0,0
2370,210000.0,1,2,2,28,0,0,0,0,0,44300.0,0
2371,30000.0,2,2,2,23,-2,-2,-2,-2,-2,0.0,0
2372,50000.0,2,3,1,39,0,0,0,0,0,4529.0,0
2373,250000.0,2,1,2,29,-1,-1,0,0,0,10924.0,0
2374,50000.0,2,2,2,25,3,3,2,2,2,7640.0,1
2375,40000.0,1,2,1,38,2,2,2,2,2,11271.0,1
2376,230000.0,1,2,1,35,0,0,0,0,0,15000.0,0
2377,210000.0,1,1,2,33,1,-2,-2,-1,-1,700.0,1
2378,60000.0,1,2,2,30,0,0,2,2,2,7100.0,1
2379,500000.0,2,1,1,41,0,0,0,0,0,42304.0,0
2380,110000.0,2,2,2,28,0,0,0,0,0,25250.0,0
2381,400000.0,1,1,1,44,0,0,0,0,0,62006.0,0
2382,280000.0,1,1,1,51,-1,-1,-1,-1,-1,31182.0,0
2383,60000.0,1,2,1,35,0,0,0,-1,-1,31379.0,0
2384,100000.0,1,3,1,47,0,0,-1,-2,-2,7100.0,0
2385,230000.0,2,2,2,42,0,0,0,0,0,31100.0,0
2386,80000.0,2,3,2,24,1,-2,-1,-1,-1,8708.0,0
2387,110000.0,2,2,1,43,0,0,0,0,0,10985.0,0
2388,390000.0,1,1,1,47,-1,-1,0,0,-1,25579.0,0
2389,150000.0,2,2,2,39,1,2,0,0,2,5311.0,0
2390,180000.0,1,2,2,29,1,2,-2,-1,2,4394.0,1
2391,500000.0,1,1,2,32,1,-1,-1,0,0,181267.0,0
2392,50000.0,1,3,1,32,2,3,2,2,2,9900.0,1
2393,20000.0,2,3,2,49,0,0,0,-1,-1,4758.0,0
2394,130000.0,2,2,2,24,1,-2,-1,-1,-1,6325.0,0
2395,110000.0,2,3,1,27,0,0,0,0,0,12550.0,0
2396,200000.0,1,2,1,29,0,0,2,2,2,15018.0,0
2397,50000.0,2,2,1,47,0,0,0,0,0,7950.0,0
2398,130000.0,1,1,2,29,0,0,0,0,0,24272.0,0
2399,260000.0,1,2,2,28,0,0,0,0,0,183000.0,0
2400,180000.0,1,2,1,30,-1,-1,-1,-1,-1,20786.0,0
2401,330000.0,2,1,1,29,-1,-1,0,0,0,3771.0,0
2402,80000.0,2,2,2,29,1,2,2,2,2,22600.0,0
2403,320000.0,1,1,2,32,-1,2,-1,-2,-2,1948.0,1
2404,20000.0,1,2,2,38,-1,-1,0,0,-1,31021.0,0
2405,50000.0,2,3,2,43,2,2,7,7,7,0.0,1
2406,210000.0,2,3,1,40,0,0,0,0,0,49297.0,0
2407,420000.0,1,2,2,31,2,2,0,2,0,17100.0,1
2408,210000.0,2,2,2,35,-2,-2,-2,-2,-2,18887.0,0
2409,160000.0,2,2,1,42,0,0,0,0,0,14000.0,0
2410,20000.0,2,1,2,25,0,0,0,0,0,6011.0,0
2411,360000.0,1,1,2,35,-1,-1,-1,-2,-1,9796.0,0
2412,30000.0,1,2,3,50,2,0,0,0,0,9861.0,1
2413,50000.0,1,2,2,27,1,-1,0,0,0,58200.0,0
2414,30000.0,1,2,1,38,1,-1,-1,-1,-2,8660.0,1
2415,30000.0,2,2,2,24,0,0,0,0,0,7900.0,0
2416,280000.0,2,2,2,24,-1,-1,0,-1,-1,11069.0,0
2417,30000.0,2,3,2,24,2,0,2,2,0,7970.0,1
2418,20000.0,1,2,2,33,0,0,0,0,2,3800.0,0
2419,300000.0,2,1,1,51,0,0,0,0,0,82775.0,0
2420,180000.0,2,1,2,35,-1,3,0,-1,2,3354.0,0
2421,20000.0,2,2,1,24,4,3,2,2,2,4100.0,1
2422,80000.0,2,3,1,39,0,0,-2,-1,-1,2715.0,0
2423,20000.0,2,2,1,47,0,0,0,0,0,8422.0,0
2424,60000.0,1,1,2,29,0,0,0,0,-1,28018.0,0
2425,20000.0,1,2,2,22,0,0,2,2,0,7400.0,0
2426,30000.0,2,3,1,67,1,2,0,0,0,6533.0,0
2427,50000.0,1,1,2,33,1,2,0,0,2,7800.0,1
2428,80000.0,1,1,1,47,0,-1,0,-1,-1,67678.0,0
2429,170000.0,2,2,2,24,-1,-1,0,0,-1,22342.0,1
2430,160000.0,1,1,1,36,-1,-1,-1,-1,-1,1896.0,1
2431,130000.0,1,1,2,27,1,2,2,-2,-1,10362.0,0
2432,30000.0,2,2,1,34,2,2,2,0,0,6227.0,1
2433,100000.0,2,1,2,36,1,-1,-2,-2,-2,8380.0,0
2434,120000.0,2,2,2,25,3,3,2,2,2,10900.0,1
2435,150000.0,2,1,1,49,-1,-1,-1,-1,-1,33608.0,1
2436,100000.0,2,3,1,24,1,2,0,0,0,35325.0,1
2437,30000.0,1,2,2,24,2,0,0,2,2,7415.0,1
2438,160000.0,2,2,2,45,-2,-2,-2,-2,-2,12564.0,0
2439,120000.0,2,3,1,48,-2,-2,-2,-2,-2,13616.0,0
2440,160000.0,2,1,2,40,-1,0,-2,-2,-2,13537.0,0
2441,340000.0,2,1,1,35,1,-1,-1,-2,-1,6453.0,1
2442,240000.0,1,3,1,55,0,0,0,0,0,13500.0,0
2443,30000.0,2,3,1,42,1,2,0,0,0,11010.0,0
2444,50000.0,1,2,1,54,0,0,2,0,0,7456.0,0
2445,200000.0,1,2,2,25,1,-2,-1,0,0,53284.0,1
2446,80000.0,2,2,2,44,0,0,-1,-1,-1,28234.0,0
2447,50000.0,2,2,2,41,2,2,2,2,2,49100.0,1
2448,130000.0,2,2,1,29,0,0,0,0,0,9053.0,0
2449,290000.0,1,1,1,57,1,-2,-2,-2,-2,0.0,1
2450,30000.0,2,3,1,44,0,0,0,0,0,10433.0,1
2451,340000.0,1,3,1,40,0,0,0,0,0,27305.0,0
2452,180000.0,2,1,2,28,-1,-1,-1,0,-1,17311.0,0
2453,60000.0,2,1,2,23,0,0,0,0,0,11346.0,0
2454,390000.0,2,1,2,25,-1,0,0,0,0,16313.0,0
2455,460000.0,1,1,1,35,0,0,0,0,0,81089.0,0
2456,500000.0,1,1,1,51,0,0,0,0,0,76176.0,0
2457,30000.0,2,2,1,44,-1,2,2,2,2,5892.0,0
2458,80000.0,2,2,2,25,1,2,2,2,2,7898.0,0
2459,250000.0,2,2,1,41,-1,-1,-1,-2,-2,61355.0,0
2460,280000.0,2,1,2,26,0,0,0,0,0,25410.0,0
2461,30000.0,2,2,2,26,2,2,2,2,2,10100.0,1
2462,30000.0,1,1,2,28,2,0,0,0,0,8400.0,1
2463,20000.0,1,2,2,27,1,3,2,2,2,3817.0,1
2464,380000.0,2,3,1,56,-2,-2,-2,-2,-2,38184.0,1
2465,100000.0,2,3,1,29,4,3,0,0,-1,104410.0,1
2466,180000.0,1,2,2,32,-1,-1,-1,-1,-1,22427.0,1
2467,80000.0,2,1,2,25,0,0,0,0,0,2397.0,0
2468,220000.0,1,1,2,31,0,0,0,0,0,35126.0,0
2469,170000.0,2,2,2,26,0,0,0,0,0,26032.0,0
2470,140000.0,2,1,2,29,2,2,2,2,2,16897.0,1
2471,20000.0,1,1,2,29,2,2,2,2,2,4300.0,1
2472,100000.0,2,3,1,38,0,0,0,0,0,19900.0,0
2473,50000.0,2,3,1,47,0,0,0,0,0,11649.0,0
2474,300000.0,2,2,2,30,-1,-1,-1,2,-1,13002.0,0
2475,30000.0,2,3,2,25,0,0,0,2,2,8247.0,0
2476,50000.0,1,3,1,53,0,0,0,0,0,10028.0,0
2477,160000.0,1,2,2,37,-1,-1,0,0,0,78365.0,0
2478,80000.0,1,2,2,27,0,0,0,2,0,17707.0,0
2479,140000.0,2,2,1,28,0,0,0,0,0,25900.0,0
2480,20000.0,1,2,2,23,1,2,0,0,0,4754.0,1
2481,50000.0,1,3,1,51,-1,-1,-1,-1,0,52106.0,0
2482,200000.0,2,1,2,34,1,-2,-1,2,2,3067.0,1
2483,80000.0,2,2,1,23,-2,-2,-2,-2,-2,2100.0,1
2484,80000.0,2,2,2,27,1,2,0,0,0,15613.0,0
2485,210000.0,2,1,2,39,-1,-1,-1,-2,-2,2880.0,0
2486,260000.0,1,2,1,28,0,0,-1,-1,-1,17985.0,0
2487,200000.0,1,2,1,46,1,-1,-1,-1,-1,7718.0,1
2488,110000.0,2,2,1,33,2,2,2,2,0,21423.0,1
2489,10000.0,1,2,2,23,0,0,0,2,2,4808.0,0
2490,200000.0,1,1,2,30,0,0,0,0,2,21000.0,0
2491,300000.0,1,1,2,31,-1,-1,-1,-1,-1,5840.0,1
2492,360000.0,2,1,1,39,-1,-1,-1,-2,-2,4230.0,0
2493,290000.0,2,2,1,32,0,0,0,0,0,19300.0,0
2494,30000.0,1,3,1,26,1,2,0,0,0,3550.0,1
2495,300000.0,1,1,1,47,-2,-2,-2,-1,-1,42860.0,0
2496,300000.0,2,1,2,28,-1,-1,-1,-1,-1,46013.0,0
2497,210000.0,2,3,2,45,-2,-2,-1,-2,-2,12247.0,0
2498,50000.0,1,3,1,36,0,0,0,0,0,14291.0,1
2499,340000.0,2,1,2,26,0,0,0,0,0,50922.0,0
2500,330000.0,1,1,1,34,0,0,0,0,0,46122.0,1
2501,220000.0,2,1,2,28,0,0,0,0,0,75050.0,0
2502,100000.0,2,2,2,30,0,0,0,-2,-2,2511.0,0
2503,260000.0,1,1,2,30,-1,-1,-1,-1,-1,2394.0,1
2504,180000.0,1,2,2,30,-1,-1,-1,-1,-1,32611.0,0
2505,200000.0,1,2,1,44,-1,-1,0,0,-1,2340.0,0
2506,110000.0,2,3,2,41,0,0,0,0,0,20344.0,1
2507,20000.0,1,2,2,48,0,0,2,0,0,5680.0,1
2508,60000.0,1,1,2,25,0,0,0,0,0,10500.0,0
2509,30000.0,1,3,1,28,2,2,2,2,4,7371.0,1
2510,30000.0,2,1,2,24,2,2,0,0,0,5847.0,1
2511,420000.0,2,1,1,37,-1,-1,-1,-1,-1,86782.0,1
2512,340000.0,1,1,1,34,-1,-1,-1,2,0,166126.0,1
2513,270000.0,1,2,1,38,1,-2,-2,-2,-2,0.0,0
2514,360000.0,2,4,2,36,-2,-2,0,0,0,54325.0,0
2515,230000.0,2,1,2,25,-1,-1,-1,-1,-1,2389.0,0
2516,50000.0,2,2,1,33,0,0,0,0,0,8966.0,0
2517,230000.0,2,1,2,28,-2,-2,-2,-2,-2,5639.0,0
2518,200000.0,2,1,1,38,-2,-2,-2,-2,-2,9773.0,0
2519,100000.0,2,2,2,24,0,0,0,0,0,25138.0,0
2520,150000.0,2,2,1,47,0,0,0,0,0,35608.0,0
2521,50000.0,1,3,2,28,0,0,0,0,0,48690.0,0
2522,60000.0,1,2,2,29,0,0,0,0,0,14438.0,0
2523,70000.0,2,2,2,30,0,0,2,0,0,10000.0,0
2524,20000.0,1,2,2,23,-1,0,0,0,0,17316.0,0
2525,50000.0,2,2,2,25,0,0,0,0,0,6800.0,0
2526,500000.0,2,1,1,33,2,2,-1,-2,-1,5812.0,0
2527,390000.0,1,3,1,49,1,-2,-2,-2,-2,5112.0,0
2528,90000.0,2,1,2,27,-2,-2,-2,-2,-2,0.0,0
2529,10000.0,1,2,2,22,0,0,-1,-1,-2,6242.0,0
2530,30000.0,1,2,2,24,-1,-1,0,0,-2,1170.0,1
2531,240000.0,1,3,1,35,1,-2,-1,-1,-2,970.0,1
2532,180000.0,2,1,2,29,-1,0,0,0,0,4636.0,0
2533,70000.0,2,2,2,23,0,0,0,0,0,16272.0,0
2534,50000.0,1,2,2,26,-1,-1,-1,-1,-1,6840.0,0
2535,20000.0,1,3,1,46,0,0,0,0,0,5550.0,0
2536,260000.0,2,2,1,36,0,0,0,0,0,45103.0,1
2537,160000.0,1,2,1,26,-2,-2,-2,-2,-2,0.0,1
2538,250000.0,2,1,1,42,0,0,-2,-2,-2,0.0,0
2539,20000.0,1,1,1,49,-1,-1,-1,-2,-2,5596.0,0
2540,210000.0,1,3,1,37,-1,-1,-1,-1,-1,11214.0,0
2541,100000.0,2,1,1,35,2,0,2,2,2,16800.0,1
2542,100000.0,1,1,2,28,0,0,0,0,0,46267.0,0
2543,230000.0,2,2,1,34,-2,-2,-2,-2,-2,9660.0,0
2544,20000.0,1,2,2,25,0,0,0,0,0,6500.0,1
2545,40000.0,1,1,2,24,0,0,0,0,0,4590.0,1
2546,100000.0,1,3,1,51,-1,-1,0,0,0,164044.0,0
2547,20000.0,1,3,2,26,0,0,0,0,0,6454.0,0
2548,140000.0,1,2,2,32,0,0,0,0,0,16673.0,0
2549,50000.0,1,3,2,23,2,2,0,0,0,11973.0,0
2550,30000.0,2,2,2,26,0,0,0,0,0,39496.0,0
2551,80000.0,1,2,2,28,0,0,-2,-2,-2,1315.0,0
2552,20000.0,2,3,1,31,0,0,0,0,0,4038.0,1
2553,210000.0,2,1,2,26,0,0,0,-1,-1,20171.0,0
2554,220000.0,2,1,3,33,-1,-1,-1,-1,-1,5588.0,0
2555,150000.0,2,1,1,30,0,0,0,0,0,19040.0,0
2556,200000.0,1,1,2,28,-1,-1,-1,-1,-1,26391.0,0
2557,200000.0,2,1,2,28,2,2,2,0,0,16750.0,1
2558,50000.0,1,2,2,39,0,0,0,0,0,6001.0,0
2559,80000.0,2,1,2,28,0,0,0,2,2,8401.0,0
2560,310000.0,2,1,2,32,-2,-2,-2,-2,-2,92613.0,1
2561,210000.0,1,1,2,29,0,0,0,2,0,38277.0,0
2562,140000.0,1,1,1,40,2,0,2,2,2,34653.0,1
2563,20000.0,2,2,1,32,0,0,0,0,0,7400.0,0
2564,10000.0,2,1,2,23,1,-2,-2,-2,-2,0.0,0
2565,250000.0,2,1,2,30,0,-1,0,0,-1,48093.0,0
2566,280000.0,1,1,2,31,1,-1,0,0,-2,6278.0,0
2567,210000.0,1,2,1,48,-1,-1,0,-1,-1,52288.0,0
2568,10000.0,1,2,2,54,0,0,2,0,0,5899.0,0
2569,60000.0,2,3,1,59,0,0,0,-1,0,61711.0,0
2570,180000.0,2,1,2,38,0,0,-2,-2,-2,0.0,0
2571,10000.0,2,1,2,31,1,-2,-2,-2,-2,0.0,0
2572,200000.0,2,1,1,41,-2,-1,0,-1,-1,10612.0,0
